queueT, pd.Timestamp.now #now, repeat, magnet.volts #Mv, magnet.motion_inst.phi.position #Mphi, magnet.motion_inst.x.position #Mx, magnet.motion_inst.y.position #My, magnet.field, magnet.phi, magnet.theta,hall.x_field #Bx,hall.y_field #By,hall.z_field #Bz,purpose



;from pymeasure.adapters import DAQmxAdapter
;from aparatus.drivers.custom_instruments1 import senis3AxHallProbe
;hall = senis3AxHallProbe(DAQmxAdapter('Dev1', ['ai0', 'ai2', 'ai4']))

;from aparatus.sagnac1 import  magnet

;from clerk import pd, np, time,  queueT, Counter, hysteresis, waitUntil
;repeat, chip, device, purpose= None, None, None, None #,define dummy variables

;def wrapUp():
;    magnet.field =0

;########################################################################################

;parameters = {
;   'purpose': "'XYscan'",
;   "magnet.volts": 5, 
;   "magnet.motion_inst.phi.position": [-90,0,90], #degrees
;   "magnet.motion_inst.x.position": 31.04499272827137 + np.linspace(-5, 5, 20), 
;   "magnet.motion_inst.y.position": 24.73 + np.linspace(-5, 5, 20),
;}

2026-05-04 23:54:01.137270,2026-05-05 01:04:15.024081,,4.998779296875,-90.0,24.09089,18.33331,0.0,-90.0,0.0,-0.00562532958984375,-0.11178777465820314,0.08586030883789063,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:16.311765,,4.9993896484375,-90.0,24.09089,18.63641,0.0,-90.0,0.0,-0.0053006164550781255,-0.11175610961914062,0.08599196777343751,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:17.602777,,4.998779296875,-90.0,24.09089,18.93941,0.0,-90.0,0.0,-0.00502613525390625,-0.1117287048339844,0.08610857543945313,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:18.877392,,4.99908447265625,-90.0,24.09089,19.24238,0.0,-90.0,0.0,-0.004722607421875,-0.11167784423828125,0.08623220825195313,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:20.162468,,4.99908447265625,-90.0,24.09089,19.54549,0.0,-90.0,0.0,-0.004423425292968751,-0.1116197998046875,0.08634082031250001,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:21.468840,,4.99908447265625,-90.0,24.09089,19.84849,0.0,-90.0,0.0,-0.004179827880859375,-0.11155809936523438,0.08643184204101563,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:22.734551,,4.998779296875,-90.0,24.09089,20.15149,0.0,-90.0,0.0,-0.0039199462890625,-0.11150772705078126,0.08655252685546876,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:24.014941,,4.99908447265625,-90.0,24.09089,20.45449,0.0,-90.0,0.0,-0.0036978149414062505,-0.1114726318359375,0.0866497314453125,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:25.309936,,4.998779296875,-90.0,24.09089,20.7576,0.0,-90.0,0.0,-0.00347469482421875,-0.11145500488281251,0.08673221435546875,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:26.595069,,4.9993896484375,-90.0,24.09089,21.0606,0.0,-90.0,0.0,-0.00329005126953125,-0.11140091552734376,0.08680519409179688,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:27.867968,,4.9993896484375,-90.0,24.09089,21.3636,0.0,-90.0,0.0,-0.00305594482421875,-0.11136004638671876,0.08685010986328126,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:29.160032,,4.9993896484375,-90.0,24.09089,21.66671,0.0,-90.0,0.0,-0.002832025146484375,-0.11131843872070313,0.08695679321289063,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:30.442249,,4.99908447265625,-90.0,24.09089,21.96971,0.0,-90.0,0.0,-0.0026675292968750004,-0.11128548583984375,0.08698140258789062,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:31.820036,,4.99908447265625,-90.0,24.09089,22.27271,0.0,-90.0,0.0,-0.0025409790039062504,-0.1112703125,0.08710339965820313,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:33.092621,,4.9993896484375,-90.0,24.09089,22.57582,0.0,-90.0,0.0,-0.00236075439453125,-0.11121391601562501,0.0871332275390625,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:34.382014,,4.9993896484375,-90.0,24.09089,22.87878,0.0,-90.0,0.0,-0.002178692626953125,-0.11119242553710938,0.08720484619140625,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:35.648443,,4.9993896484375,-90.0,24.09089,23.18182,0.0,-90.0,0.0,-0.0020107177734374998,-0.11116736450195314,0.08723103027343751,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:36.934373,,4.99908447265625,-90.0,24.09089,23.48478,0.0,-90.0,0.0,-0.0018443420410156253,-0.11112969970703127,0.08728712158203125,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:38.220118,,4.9993896484375,-90.0,24.09089,23.78789,0.0,-90.0,0.0,-0.00168526611328125,-0.11112401733398439,0.08733925170898438,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:39.520903,,4.99908447265625,-90.0,24.09089,24.09089,0.0,-90.0,0.0,-0.001515533447265625,-0.11109556274414063,0.08736101684570313,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:40.793138,,4.998779296875,-90.0,24.09089,24.39389,0.0,-90.0,0.0,-0.0013789123535156251,-0.11106057739257813,0.08740147705078126,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:42.078630,,4.99969482421875,-90.0,24.09089,24.697,0.0,-90.0,0.0,-0.001199395751953125,-0.11108120727539061,0.08744109497070313,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:43.362970,,4.99908447265625,-90.0,24.09089,25.0,0.0,-90.0,0.0,-0.001041400146484375,-0.11104778442382812,0.0874647216796875,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:44.634017,,4.998779296875,-90.0,24.09089,25.303,0.0,-90.0,0.0,-0.0009180908203125,-0.111039306640625,0.08749385375976564,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:45.916252,,4.99908447265625,-90.0,24.09089,25.60611,0.0,-90.0,0.0,-0.0007343994140625,-0.11104615478515625,0.08752034912109376,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:47.222938,,4.998779296875,-90.0,24.09089,25.90911,0.0,-90.0,0.0,-0.000594512939453125,-0.11105590209960939,0.08749404296875,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:48.524082,,4.9993896484375,-90.0,24.09089,26.21211,0.0,-90.0,0.0,-0.00042882080078125,-0.11105915527343752,0.08747962646484375,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:49.820826,,4.99908447265625,-90.0,24.09089,26.51518,0.0,-90.0,0.0,-0.00026944580078125,-0.11106632080078126,0.08751663208007814,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:51.095780,,4.9993896484375,-90.0,24.09089,26.81818,0.0,-90.0,0.0,-0.000144549560546875,-0.1110785400390625,0.08752289428710938,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:52.385374,,4.9993896484375,-90.0,24.09089,27.12118,0.0,-90.0,0.0,2.8747558593750002e-05,-0.11109584350585938,0.08746739501953125,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:53.676007,,4.99908447265625,-90.0,24.09089,27.42418,0.0,-90.0,0.0,0.00020867309570312502,-0.11109296264648438,0.08750061035156251,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:54.941193,,4.9993896484375,-90.0,24.09089,27.72729,0.0,-90.0,0.0,0.000369287109375,-0.11108341674804688,0.08745778198242188,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:56.205512,,4.99908447265625,-90.0,24.09089,28.03029,0.0,-90.0,0.0,0.000567041015625,-0.11112647705078126,0.0874070068359375,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:57.503868,,4.998779296875,-90.0,24.09089,28.33329,0.0,-90.0,0.0,0.0007306091308593751,-0.11113208007812501,0.08736856689453126,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:04:58.795591,,4.99908447265625,-90.0,24.09089,28.6364,0.0,-90.0,0.0,0.0009410339355468751,-0.11115027465820314,0.08736505737304688,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:00.094389,,4.99908447265625,-90.0,24.09089,28.9394,0.0,-90.0,0.0,0.00114195556640625,-0.11117316894531251,0.08732672729492189,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:01.405777,,4.9993896484375,-90.0,24.09089,29.2424,0.0,-90.0,0.0,0.001336810302734375,-0.11121530151367187,0.08727791748046876,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:02.726799,,4.998779296875,-90.0,24.09089,29.54551,0.0,-90.0,0.0,0.0015536376953125001,-0.11122211303710938,0.08726064453125,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:04.011378,,4.99908447265625,-90.0,24.09089,29.84851,0.0,-90.0,0.0,0.0017821899414062503,-0.11127271118164062,0.08719136352539064,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:05.279049,,4.998779296875,-90.0,24.09089,30.15151,0.0,-90.0,0.0,0.0020109558105468753,-0.11129619140625001,0.08716427001953125,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:06.563460,,4.9993896484375,-90.0,24.09089,30.45451,0.0,-90.0,0.0,0.002267352294921875,-0.11134923706054688,0.087084228515625,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:07.850319,,4.99908447265625,-90.0,24.09089,30.75758,0.0,-90.0,0.0,0.0025299743652343752,-0.11139631958007812,0.08701268920898438,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:09.131371,,4.998779296875,-90.0,24.09089,31.06059,0.0,-90.0,0.0,0.0027946044921875,-0.11139251098632813,0.08694340209960938,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:10.414623,,4.9993896484375,-90.0,24.09089,31.36358,0.0,-90.0,0.0,0.0031032958984375004,-0.11143927001953124,0.08687780151367187,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:11.703813,,4.9993896484375,-90.0,24.09089,31.66669,0.0,-90.0,0.0,0.003402044677734375,-0.11146082153320314,0.08677695922851564,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:12.976436,,4.99908447265625,-90.0,24.09089,31.96969,0.0,-90.0,0.0,0.003751611328125,-0.11145541381835938,0.08666507568359376,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:14.277808,,4.99908447265625,-90.0,24.09089,32.27269,0.0,-90.0,0.0,0.004078948974609375,-0.11153524169921876,0.08656544799804688,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:15.567362,,4.9993896484375,-90.0,24.09089,32.5758,0.0,-90.0,0.0,0.00444481201171875,-0.1115034423828125,0.08645526123046876,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:16.866897,,4.99908447265625,-90.0,24.09089,32.8788,0.0,-90.0,0.0,0.0048573974609375,-0.11152520751953127,0.08634290161132813,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:18.149012,,4.9993896484375,-90.0,24.09089,33.1818,0.0,-90.0,0.0,0.005276580810546876,-0.11155691528320313,0.08623211669921876,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:19.422607,,4.9993896484375,-90.0,24.09089,33.4848,0.0,-90.0,0.0,0.005705963134765625,-0.11158610229492189,0.0861149169921875,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:20.720646,,4.99908447265625,-90.0,24.09089,33.78791,0.0,-90.0,0.0,0.00618525390625,-0.111556005859375,0.08599940185546875,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:22.034687,,4.9993896484375,-90.0,24.09089,34.09091,0.0,-90.0,0.0,0.00666195068359375,-0.111544384765625,0.08584666748046876,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:23.339235,,4.99908447265625,-90.0,24.09089,34.39391,0.0,-90.0,0.0,0.0072072326660156255,-0.11153928222656251,0.08569782104492188,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:24.632061,,4.9993896484375,-90.0,24.09089,34.69698,0.0,-90.0,0.0,0.00773939208984375,-0.11147921142578127,0.08556108398437501,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:25.927923,,4.9993896484375,-90.0,24.09089,34.99998,0.0,-90.0,0.0,0.00835941162109375,-0.11141419677734375,0.08539595947265625,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:27.206560,,4.99908447265625,-90.0,24.09089,35.30299,0.0,-90.0,0.0,0.008993914794921875,-0.11133465576171875,0.08525691528320313,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:28.485913,,4.99908447265625,-90.0,24.09089,35.60609,0.0,-90.0,0.0,0.00964560546875,-0.11123408203125001,0.08507125854492188,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:29.762166,,4.998779296875,-90.0,24.09089,35.9091,0.0,-90.0,0.0,0.010364422607421875,-0.11113972778320313,0.08490339355468751,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:31.046114,,4.9993896484375,-90.0,24.09089,36.2121,0.0,-90.0,0.0,0.01111180419921875,-0.11094453124999999,0.08475205688476563,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:32.336219,,4.99908447265625,-90.0,24.09089,36.5152,0.0,-90.0,0.0,0.011887304687500001,-0.11082538452148438,0.084588232421875,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:33.628225,,4.99908447265625,-90.0,24.09089,36.8182,0.0,-90.0,0.0,0.012752069091796875,-0.1105921875,0.08438626708984376,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:34.918234,,4.9993896484375,-90.0,24.09089,37.1212,0.0,-90.0,0.0,0.013630120849609377,-0.11031765747070313,0.08420313110351563,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:36.234977,,4.9993896484375,-90.0,24.09089,37.42421,0.0,-90.0,0.0,0.01453533935546875,-0.10996970214843751,0.08402630004882813,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:37.525231,,4.99908447265625,-90.0,24.09089,37.72731,0.0,-90.0,0.0,0.015509808349609376,-0.10959867553710939,0.08378234252929688,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:38.802625,,4.9993896484375,-90.0,24.09089,38.03031,0.0,-90.0,0.0,0.016506103515625002,-0.10921401977539064,0.08358540039062501,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:40.098552,,4.99908447265625,-90.0,24.09089,38.33331,0.0,-90.0,0.0,0.017581341552734376,-0.10869716186523437,0.08336573486328125,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:41.369682,,4.99908447265625,-90.0,24.09089,38.63639,0.0,-90.0,0.0,0.01870199584960938,-0.10815,0.08313528442382813,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:42.645320,,4.99908447265625,-90.0,24.09089,38.93942,0.0,-90.0,0.0,0.019839471435546874,-0.10751801147460938,0.08288419189453125,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:43.927146,,4.998779296875,-90.0,24.09089,39.24239,0.0,-90.0,0.0,0.0210468017578125,-0.10678345947265624,0.08261777954101562,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:45.231193,,4.99908447265625,-90.0,24.09089,39.54553,0.0,-90.0,0.0,0.02226021728515625,-0.10595580444335938,0.08231225585937502,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:46.533810,,4.99908447265625,-90.0,24.09089,39.8485,0.0,-90.0,0.0,0.023511175537109377,-0.10501184082031251,0.08203773803710938,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:47.832631,,4.99908447265625,-90.0,24.09089,40.1515,0.0,-90.0,0.0,0.024798126220703126,-0.10402484130859375,0.08170107421875,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:49.136716,,4.998779296875,-90.0,24.09089,40.4545,0.0,-90.0,0.0,0.026073028564453128,-0.10293724975585938,0.08136102294921876,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:50.431489,,4.99908447265625,-90.0,24.09089,40.7576,0.0,-90.0,0.0,0.027404595947265627,-0.10172993164062501,0.08092254638671875,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:51.713756,,4.998779296875,-90.0,24.09089,41.0606,0.0,-90.0,0.0,0.0287135009765625,-0.10042351684570312,0.08054020385742189,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:53.021965,,4.99908447265625,-90.0,24.09089,41.36361,0.0,-90.0,0.0,0.029980377197265623,-0.09900819091796875,0.08007359008789063,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:54.313480,,4.9993896484375,-90.0,24.09089,41.66671,0.0,-90.0,0.0,0.03128030395507813,-0.09741871337890626,0.07954988403320312,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:55.608099,,4.99908447265625,-90.0,24.09089,41.96972,0.0,-90.0,0.0,0.03254622802734375,-0.09580470581054688,0.07899541015625,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:56.901648,,4.9993896484375,-90.0,24.09089,42.27272,0.0,-90.0,0.0,0.033755029296875,-0.09403046264648438,0.07840418701171875,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:58.197326,,4.9993896484375,-90.0,24.09089,42.57579,0.0,-90.0,0.0,0.034951623535156254,-0.092108740234375,0.07777969360351562,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:05:59.485540,,4.9993896484375,-90.0,24.09089,42.87879,0.0,-90.0,0.0,0.036126837158203126,-0.09013363037109376,0.07702621459960939,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:00.734272,,4.9993896484375,-90.0,24.09089,43.18179,0.0,-90.0,0.0,0.03718177490234375,-0.08804153442382813,0.07624689331054688,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:01.997302,,4.9993896484375,-90.0,24.09089,43.48479,0.0,-90.0,0.0,0.03814992675781251,-0.08586961059570314,0.07538868408203125,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:03.343208,,4.9993896484375,-90.0,24.09089,43.7879,0.0,-90.0,0.0,0.039075891113281254,-0.0835907958984375,0.07456967773437499,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:04.642591,,4.9993896484375,-90.0,24.09089,44.0909,0.0,-90.0,0.0,0.039914947509765625,-0.08124937744140626,0.07357645263671875,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:05.911728,,4.9993896484375,-90.0,24.09089,44.3939,0.0,-90.0,0.0,0.04065154418945313,-0.07884037475585938,0.07258856201171875,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:07.210794,,4.99908447265625,-90.0,24.09089,44.69701,0.0,-90.0,0.0,0.04129820556640625,-0.07636947021484375,0.07151685180664062,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:08.499672,,4.9993896484375,-90.0,24.09089,45.00001,0.0,-90.0,0.0,0.041790966796875,-0.07391068115234375,0.0704465576171875,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:21.544940,,4.998779296875,-90.0,24.39389,15.00001,0.0,-90.0,0.0,-0.010913995361328125,-0.11366765747070313,0.07955613403320314,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:22.819157,,4.9993896484375,-90.0,24.39389,15.30301,0.0,-90.0,0.0,-0.0102939453125,-0.11370529174804687,0.0797251953125,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:24.093322,,4.9993896484375,-90.0,24.39389,15.60609,0.0,-90.0,0.0,-0.009716906738281251,-0.11374428100585939,0.07989044799804688,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:25.351834,,4.99908447265625,-90.0,24.39389,15.90909,0.0,-90.0,0.0,-0.009174743652343751,-0.11374710083007813,0.08008319702148438,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:26.629446,,4.9993896484375,-90.0,24.39389,16.21209,0.0,-90.0,0.0,-0.008635626220703126,-0.11374716186523437,0.08027521362304688,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:27.944423,,4.99908447265625,-90.0,24.39389,16.5152,0.0,-90.0,0.0,-0.0081412109375,-0.11371804199218749,0.08041512451171876,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:29.195743,,4.99908447265625,-90.0,24.39389,16.8182,0.0,-90.0,0.0,-0.0076647216796875,-0.11366692504882812,0.08056347656250001,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:30.502656,,4.99847412109375,-90.0,24.39389,17.1212,0.0,-90.0,0.0,-0.00723502197265625,-0.1136378112792969,0.08070293579101563,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:31.778647,,4.99908447265625,-90.0,24.39389,17.4242,0.0,-90.0,0.0,-0.006845483398437501,-0.11364248657226564,0.0808531494140625,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:33.060686,,4.9993896484375,-90.0,24.39389,17.7273,0.0,-90.0,0.0,-0.006466888427734376,-0.11356726684570313,0.08097782592773438,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:34.349104,,4.9993896484375,-90.0,24.39389,18.03031,0.0,-90.0,0.0,-0.0061075439453125,-0.11355157470703126,0.08115000610351564,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:35.630690,,4.99908447265625,-90.0,24.39389,18.33331,0.0,-90.0,0.0,-0.005755120849609375,-0.11354012451171876,0.08126139526367188,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:36.917472,,4.9993896484375,-90.0,24.39389,18.63641,0.0,-90.0,0.0,-0.0054510864257812505,-0.11343245849609376,0.08134276123046875,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:38.175704,,4.998779296875,-90.0,24.39389,18.93941,0.0,-90.0,0.0,-0.005131146240234375,-0.11337843627929688,0.0815138671875,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:39.452523,,4.9993896484375,-90.0,24.39389,19.24238,0.0,-90.0,0.0,-0.004823138427734375,-0.1133130859375,0.08160621337890625,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:40.731148,,4.99908447265625,-90.0,24.39389,19.54549,0.0,-90.0,0.0,-0.00455469970703125,-0.113291552734375,0.08170533447265627,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:42.087376,,4.99908447265625,-90.0,24.39389,19.84849,0.0,-90.0,0.0,-0.00432216796875,-0.11324898681640626,0.08179915771484375,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:43.357744,,4.9993896484375,-90.0,24.39389,20.15149,0.0,-90.0,0.0,-0.0040107421875,-0.1131757995605469,0.08189812622070314,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:44.625649,,4.9993896484375,-90.0,24.39389,20.45449,0.0,-90.0,0.0,-0.0037877685546875,-0.11313215332031251,0.08201117553710938,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:45.908702,,4.99908447265625,-90.0,24.39389,20.7576,0.0,-90.0,0.0,-0.00355240478515625,-0.113078955078125,0.08208508911132813,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:47.172927,,4.998779296875,-90.0,24.39389,21.0606,0.0,-90.0,0.0,-0.003331463623046875,-0.11305656127929689,0.08216853637695314,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:48.485143,,4.99908447265625,-90.0,24.39389,21.3636,0.0,-90.0,0.0,-0.0031347473144531252,-0.11296385498046875,0.08223950805664063,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:49.774032,,4.99908447265625,-90.0,24.39389,21.66671,0.0,-90.0,0.0,-0.0029424743652343753,-0.11292566528320314,0.08230003051757813,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:51.056510,,4.99908447265625,-90.0,24.39389,21.96971,0.0,-90.0,0.0,-0.002738824462890625,-0.11289568481445314,0.08239584350585938,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:52.351030,,4.99908447265625,-90.0,24.39389,22.27271,0.0,-90.0,0.0,-0.0025553710937500002,-0.11288235473632813,0.08243103637695313,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:53.640983,,4.998779296875,-90.0,24.39389,22.57582,0.0,-90.0,0.0,-0.002365423583984375,-0.11284244995117187,0.08250134887695314,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:54.899860,,4.9993896484375,-90.0,24.39389,22.87878,0.0,-90.0,0.0,-0.002194232177734375,-0.11281990966796876,0.08254729614257814,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:56.184066,,4.998779296875,-90.0,24.39389,23.18182,0.0,-90.0,0.0,-0.002052191162109375,-0.11275012817382812,0.08260996704101563,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:57.445772,,4.99908447265625,-90.0,24.39389,23.48478,0.0,-90.0,0.0,-0.0019047302246093752,-0.1127479248046875,0.08267359619140625,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:06:58.731759,,4.9993896484375,-90.0,24.39389,23.78789,0.0,-90.0,0.0,-0.0017189575195312502,-0.11273656005859377,0.08269786987304688,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:07:00.005209,,4.9993896484375,-90.0,24.39389,24.09089,0.0,-90.0,0.0,-0.0015784301757812503,-0.11273516845703124,0.082720166015625,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:07:01.286044,,4.9993896484375,-90.0,24.39389,24.39389,0.0,-90.0,0.0,-0.0013971557617187501,-0.11271824340820313,0.08273956298828125,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:07:02.601349,,4.99908447265625,-90.0,24.39389,24.697,0.0,-90.0,0.0,-0.0012502868652343752,-0.11268084106445314,0.08277037963867188,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:07:03.878401,,4.99847412109375,-90.0,24.39389,25.0,0.0,-90.0,0.0,-0.0010807373046875,-0.11268265380859376,0.08282781372070314,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:07:05.154307,,4.9993896484375,-90.0,24.39389,25.303,0.0,-90.0,0.0,-0.0009568176269531249,-0.11267484741210938,0.08281793823242188,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:07:06.455380,,4.998779296875,-90.0,24.39389,25.60611,0.0,-90.0,0.0,-0.00079617919921875,-0.11265467529296876,0.08283417358398437,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:07:07.756030,,4.99908447265625,-90.0,24.39389,25.90911,0.0,-90.0,0.0,-0.000599078369140625,-0.112671875,0.08284871215820314,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:07:09.059928,,4.9993896484375,-90.0,24.39389,26.21211,0.0,-90.0,0.0,-0.00045397338867187505,-0.11267015991210938,0.08286794433593751,XYscan withWait
2026-05-04 23:54:01.137270,2026-05-05 01:07:10.344113,,4.9993896484375,-90.0,24.39389,26.51518,0.0,-90.0,0.0,-0.000288897705078125,-0.11268552856445313,0.08287051391601563,XYscan withWait
