#Procedure: <__main__.daedalusCenterCalibrationProcedure>
#Parameters:
#	stage X guess: 31.045 mm
#	stage Y guess: 23 mm
#	Calibration Name: Ysanity
#	Volts to magnet: 5 V
#	Queued Time: 2026-05-04 16:19:35
#	Scaling from Z field difference to mm: 0.2 mm/T
#	Field Tolerance: 0.005 T
#Data:
X,Y,Xfield,Yfield,Zfield,elapsed_time
31.045,23.294103262939373,-0.13505596313476562,0.0374795654296875,-0.00867470703125,4847.55669260025
31.045,23.295839547119062,-0.13505654907226564,0.03747879638671875,-0.008653759765625001,4848.690324544907
31.045,23.297565336913983,-0.13503519287109375,0.037448120117187504,-0.008624029541015625,4849.7943568229675
31.045,23.299287401122967,-0.135066015625,0.03739381103515625,-0.008631048583984375,4850.901733636856
31.045,23.297557102050703,-0.13502989501953125,0.03738449096679688,-0.00865361328125,4852.048149108887
31.045,23.295829608154218,-0.1350284362792969,0.03739336547851563,-0.008642169189453125,4853.153467178345
31.045,23.297564438476485,-0.13503377075195314,0.03737365112304688,-0.0086174072265625,4854.271380186081
31.045,23.299286247558516,-0.13503964843750002,0.03737754516601562,-0.008608294677734376,4855.495097160339
31.045,23.301006979980393,-0.13503074340820315,0.037401232910156255,-0.0086065673828125,4856.607565164566
31.045,23.299279394531172,-0.13503932495117188,0.03736831665039063,-0.008619708251953125,4857.710254669189
31.045,23.297552941894455,-0.13503685302734375,0.037384857177734376,-0.008602618408203125,4858.858598947525
31.045,23.295834526367113,-0.13501808471679688,0.0374062255859375,-0.008633569335937499,4859.967229604721
31.045,23.297554577636642,-0.13504627075195313,0.03740321044921875,-0.0086005859375,4861.065082073212
31.045,23.29582829223625,-0.13501621704101563,0.037389288330078124,-0.00862152099609375,4862.234973669052
31.045,23.297555999755783,-0.13503172607421876,0.037434130859375,-0.008626971435546875,4863.350340604782
31.045,23.299279935302657,-0.1350159423828125,0.037419329833984376,-0.008604144287109376,4864.453063488007
31.045,23.300998055419843,-0.13501433715820313,0.037398358154296873,-0.00861754150390625,4865.575565099716
31.045,23.29927632812492,-0.13500723876953125,0.03740489501953125,-0.008631768798828125,4866.671933174133
31.045,23.301001568603436,-0.13499524536132812,0.037386627197265626,-0.008617523193359376,4867.769340276718
31.045,23.302722298583905,-0.1350203369140625,0.03734984130859375,-0.008627258300781251,4868.908418178558
31.045,23.30099627685539,-0.13503135986328127,0.03735426025390625,-0.008610546875,4870.023376703262
31.045,23.302724283447187,-0.13506229858398439,0.03736347045898438,-0.008608544921875001,4871.193475484848
31.045,23.304447174072187,-0.13505586547851564,0.037306225585937505,-0.008620977783203126,4872.3001074790955
