,Freqs,TcSet,TcReal,x1,y1,dx1,dy1,xSensitivity,ySensitivity
62,792446.5962305571,0.10000000000000002,0.07115309999965483,7.748851938013377e-09,3.0574657867714495e-08,1.9809676449767e-07,1.9520159004853374e-07,5.284139755754823e-08,5.2069123136745843e-08
63,997631.1574844415,0.10000000000000002,0.07115309999965483,9.898837605778198e-09,1.8340799073363404e-08,2.010769536988848e-07,1.9699868072722872e-07,5.3636349271057697e-08,5.254848878030234e-08
64,1255943.215754791,0.10000000000000002,0.07115309999965483,8.690324860183132e-09,2.2331394193904595e-08,1.9394363085459352e-07,1.981250265950298e-07,5.17335683282323e-08,5.284893634156717e-08
65,1581138.8300841895,0.10000000000000002,0.07115309999965483,-4.262419419912358e-09,8.382535602676176e-09,1.9498264595857184e-07,1.8565267820948943e-07,5.20107208113475e-08,4.952199497941113e-08
66,1990535.8527674887,0.1,0.07115309999965484,-4.986846395667458e-09,2.1911484527413666e-08,1.8787278475512375e-07,1.81686761798734e-07,5.011419815292312e-08,4.8464105082662223e-08
67,2505936.1681363625,0.10000000000000002,0.07115309999965483,2.4352525246256774e-09,1.7097050898560576e-08,1.7669554338536936e-07,1.8228388715138465e-07,4.713272060929159e-08,4.862338551427914e-08
68,3154786.722400971,0.10000000000000002,0.07115309999965483,-7.98530464469834e-09,2.0427576771871085e-08,1.8005000780046617e-07,1.8653990394799612e-07,4.8027508508529915e-08,4.975865834991394e-08
69,3971641.173621411,0.10000000000000002,0.07115309999965483,-1.733340289126435e-08,-3.9944066134171895e-09,1.9085752908347919e-07,1.880901960205162e-07,5.091036492557186e-08,5.0172191604442756e-08
70,5000000.0,0.10000000000000002,0.07115309999965483,-2.6025889071559297e-08,3.0967783523693505e-09,1.8293219661100426e-07,1.8454668262278818e-07,4.8796319070175166e-08,4.922697576169714e-08
71,6294627.058970843,0.10000000000000002,0.07115309999965483,-2.6489637120827173e-08,3.953448141479735e-11,1.8200542089441466e-07,1.8289329990589474e-07,4.854910592557295e-08,4.878594355362606e-08
72,7924465.962305571,0.10000000000000002,0.07115309999965483,-1.2143736091230752e-08,-2.115325365760602e-08,1.8249246810060578e-07,1.8253821086528797e-07,4.867902351971892e-08,4.86912251910591e-08
73,9976311.574844414,0.10000000000000002,0.07115309999965483,2.6694343117714783e-09,-3.39402634965879e-08,1.8009573333095609e-07,1.8912153563811433e-07,4.803970558272885e-08,5.044729668699444e-08
74,12559432.157547912,0.10000000000000002,0.07115309999965483,6.544522720050894e-08,-4.135131502494954e-08,1.7616606401496767e-07,1.8046662600020076e-07,4.699148443120023e-08,4.813863949028881e-08
75,15811388.300841898,0.10000000000000002,0.07115309999965483,6.5638933234684135e-09,-3.156334513588184e-07,1.9059463076715716e-07,1.8738387782218368e-07,5.084023801317524e-08,4.998378448525097e-08
76,19905358.527674887,0.10000000000000002,0.07115309999965483,-9.809222952224765e-07,-5.235033034436851e-07,1.87073999986488e-07,2.000403261081633e-07,4.9901126002908815e-08,5.3359833646083505e-08
77,25059361.681363624,0.10000000000000002,0.07115309999965483,-3.823850378689167e-07,3.6675933752383076e-07,1.9416894866762038e-07,1.9533217858100137e-07,5.1793670814838483e-08,5.210395702501291e-08
78,31547867.22400971,0.10000000000000002,0.07115309999965483,9.673171780296215e-07,4.554325459074614e-07,2.0538739450885082e-07,2.0064137507434582e-07,5.478613946104524e-08,5.352016068349949e-08
79,39716411.73621411,0.10000000000000002,0.07115309999965483,-2.1867342844886391e-07,7.764708762447424e-08,1.9560239576978723e-07,1.9083200582094358e-07,5.217603621285691e-08,5.0903556713100397e-08
80,50000000.0,0.10000000000000002,0.07115309999965483,-4.06928762651966e-07,4.353349815646845e-08,1.7770521421372939e-07,1.6427365558441964e-07,4.7402045642332494e-08,4.381923937515986e-08
